id7	id13	42336000	57108461	7.04164	5
id11	id16	56713557	58426461	1.70247	5
id11	id17	56713557	58426461	1.70247	5
id12	id16	56713557	58426461	1.70247	5
id12	id17	56713557	58426461	1.70247	5
id15	id16	5125322	59297625	56.6763	5
id6	id13	64638081	66560028	1.29784	5
id4	id6	64638081	66560028	1.29784	5
id3	id6	64638081	66560028	1.29784	5
id2	id6	64638081	66560028	1.29784	5
id9	id9	64638081	66560028	1.29784	5
id8	id19	18294051	69076847	42.4134	5
id12	id13	38141	69076847	77.1712	5
id7	id8	38141	69076847	77.1712	5
id8	id20	68584858	72085087	2.98459	5
id8	id18	68584858	72085087	2.98459	5
id5	id11	38141	73614435	81.2477	5
id1	id11	38141	73614435	81.2477	5
id11	id15	38141	73614435	81.2477	5
id11	id12	38141	73614435	81.2477	5
id15	id17	38141	74875988	83.8959	5
id12	id15	44398594	80541062	31.5651	5
id5	id12	44398594	80541062	31.5651	5
id1	id12	44398594	80541062	31.5651	5
id1	id7	57591491	85689176	30.2806	5
id1	id20	57591491	85689176	30.2806	5
id17	id20	87777144	92025325	2.36952	5
id16	id20	87777144	92025325	2.36952	5
id13	id20	85699213	92025325	3.38496	5
id12	id20	85699213	92025325	3.38496	5
id4	id20	85699213	92025325	3.38496	5
id2	id20	85699213	92025325	3.38496	5
id11	id20	85699213	92025325	3.38496	5
id3	id20	45671565	92025325	40.3152	5
id5	id20	87777144	92025325	2.36952	5
id9	id20	85699213	92025325	3.38496	5
id7	id11	85699213	93308099	4.33883	5
id11	id12	80545864	93308099	9.82796	5
id9	id11	73926308	93308099	20.3779	5
id8	id11	73926308	93308099	20.3779	5
id3	id11	73926308	93308099	20.3779	5
id2	id11	73926308	93308099	20.3779	5
id11	id16	87777144	93308099	3.32339	5
id11	id17	87777144	93308099	3.32339	5
id11	id15	94474503	100913163	4.49801	5
id1	id15	38141	100913163	106.986	5
id9	id15	101761626	107900864	4.71348	5
id9	id16	87777144	107900864	13.1613	5
id9	id17	87777144	107900864	13.1613	5
id5	id9	87777144	107900864	13.1613	5
id7	id9	85699213	107900864	14.1768	5
id8	id9	55782237	107900864	47.1298	5
id9	id13	42336000	107900864	51.8494	5
id2	id9	15353923	107900864	81.6214	5
id4	id9	42336000	107900864	51.8494	5
id9	id12	80545864	107900864	19.6659	5
id13	id16	87777144	110760238	15.4371	5
id8	id16	87777144	110760238	15.4371	5
id7	id16	87777144	110760238	15.4371	5
